LUFS-I-InGame,LUFS-M-InGame,name,wwise_path,file_path,LUFS-I,LUFS-M-MAX,音频时长,OutPutBus_BusVolume,OutPutBus_Volume,父级名1,父级音量1,父级MakeUpGain1,父级名2,父级音量2,父级MakeUpGain2,父级名3,父级音量3,父级MakeUpGain3,父级名4,父级音量4,父级MakeUpGain4,父级名5,父级音量5,父级MakeUpGain5,父级名6,父级音量6,父级MakeUpGain6,父级名7,父级音量7,父级MakeUpGain7,父级名8,父级音量8,父级MakeUpGain8,父级名9,父级音量9,父级MakeUpGain9,父级名10,父级音量10,父级MakeUpGain10,父级名11,父级音量11,父级MakeUpGain11,父级名12,父级音量12,父级MakeUpGain12,父级名13,父级音量13,父级MakeUpGain13,父级名14,父级音量14,父级MakeUpGain14,MainMix+MasterAudio
-21.1 ,-15.4 ,Sfx_BK_Activity_Opener_NewYear_Master,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_2\Cutscene_Event_1_2\Sfx_BK_Activity_Opener_NewYear_Master\Sfx_BK_Activity_Opener_NewYear_Master,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.2\Sfx_BK_Activity_Opener_NewYear_Master.wav,-18.1 ,-12.4 ,"{'max': 7.439000129699707, 'min': 7.439000129699707, 'type': 'oneShot'}",0,0,Sfx_BK_Activity_Opener_NewYear_Master,-6,0,Cutscene_Event_1_2,0,0,Cutscene_Event_1_2,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-30.7 ,-26.3 ,Sfx_BK_Activity_Opener_Overlooking_Master,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_2\Cutscene_Event_1_2\Sfx_BK_Activity_Opener_Overlooking_Master\Sfx_BK_Activity_Opener_Overlooking_Master,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.2\Sfx_BK_Activity_Opener_Overlooking_Master.wav,-27.7 ,-23.3 ,"{'max': 7.1529998779296875, 'min': 7.1529998779296875, 'type': 'oneShot'}",0,0,Sfx_BK_Activity_Opener_Overlooking_Master,-6,0,Cutscene_Event_1_2,0,0,Cutscene_Event_1_2,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-30.6 ,-18.2 ,Sfx_LS_EM_01_01_BalloonChasing_Entrance_Master,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_2\Cutscene_Event_1_2\Sfx_LS_EM_01_01_BalloonChasing_Entrance_Master\Sfx_LS_EM_01_01_BalloonChasing_Entrance_Master,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.2\Sfx_LS_EM_01_01_BalloonChasing_Entrance_Master.wav,-33.6 ,-21.2 ,"{'max': 76.13333129882812, 'min': 76.13333129882812, 'type': 'oneShot'}",0,0,Sfx_LS_EM_01_01_BalloonChasing_Entrance_Master,0,0,Cutscene_Event_1_2,0,0,Cutscene_Event_1_2,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-29.8 ,-20.9 ,Sfx_LS_EM_01_01_SC001_Master,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_2\Cutscene_Event_1_2\Sfx_LS_EM_01_01_SC001_Master\Sfx_LS_EM_01_01_SC001_Master,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.2\Sfx_LS_EM_01_01_SC001_Master.wav,-32.8 ,-23.9 ,"{'max': 58.06666564941406, 'min': 58.06666564941406, 'type': 'oneShot'}",0,0,Sfx_LS_EM_01_01_SC001_Master,0,0,Cutscene_Event_1_2,0,0,Cutscene_Event_1_2,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-21.3 ,-16.0 ,Sfx_LS_EM_01_01_SC002_Master,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_2\Cutscene_Event_1_2\Sfx_LS_EM_01_01_SC002_Master\Sfx_LS_EM_01_01_SC002_Master,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.2\Sfx_LS_EM_01_01_SC002_Master.wav,-18.3 ,-13.0 ,"{'max': 19.733333587646484, 'min': 19.733333587646484, 'type': 'oneShot'}",0,0,Sfx_LS_EM_01_01_SC002_Master,0,-6,Cutscene_Event_1_2,0,0,Cutscene_Event_1_2,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-34.2 ,-29.0 ,Sfx_LS_EM_01_01_SC003_Master,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_2\Cutscene_Event_1_2\Sfx_LS_EM_01_01_SC003_Master\Sfx_LS_EM_01_01_SC003_Master,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\Event\1_2\Sfx_LS_EM_01_01_SC003_Master.wav,-37.2 ,-32.0 ,"{'max': 12.0, 'min': 12.0, 'type': 'oneShot'}",0,0,Sfx_LS_EM_01_01_SC003_Master,0,0,Cutscene_Event_1_2,0,0,Cutscene_Event_1_2,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-20.9 ,-14.2 ,Sfx_LS_EM_01_01_SC004_Master,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_2\Cutscene_Event_1_2\Sfx_LS_EM_01_01_SC004_Master\Sfx_LS_EM_01_01_SC004_Master,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.2\Sfx_LS_EM_01_01_SC004_Master.wav,-17.9 ,-11.2 ,"{'max': 51.96666717529297, 'min': 51.96666717529297, 'type': 'oneShot'}",0,0,Sfx_LS_EM_01_01_SC004_Master,0,-6,Cutscene_Event_1_2,0,0,Cutscene_Event_1_2,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-27.4 ,-17.7 ,Sfx_LS_EM_01_01_SC006_Master,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_2\Cutscene_Event_1_2\Sfx_LS_EM_01_01_SC006_Master\Sfx_LS_EM_01_01_SC006_Master,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.2\Sfx_LS_EM_01_01_SC006_Master.wav,-30.4 ,-20.7 ,"{'max': 47.53333282470703, 'min': 47.53333282470703, 'type': 'oneShot'}",0,0,Sfx_LS_EM_01_01_SC006_Master,0,0,Cutscene_Event_1_2,0,0,Cutscene_Event_1_2,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-21.9 ,-14.0 ,Sfx_LS_EM_01_01_SC008_Master,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_2\Cutscene_Event_1_2\Sfx_LS_EM_01_01_SC008_Master\Sfx_LS_EM_01_01_SC008_Master,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.2\Sfx_LS_EM_01_01_SC008_Master.wav,-21.9 ,-14.0 ,"{'max': 42.70000076293945, 'min': 42.70000076293945, 'type': 'oneShot'}",0,0,Sfx_LS_EM_01_01_SC008_Master,0,-3,Cutscene_Event_1_2,0,0,Cutscene_Event_1_2,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-24.4 ,-15.6 ,Sfx_LS_EM_01_01_SC009_Master,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_2\Cutscene_Event_1_2\Sfx_LS_EM_01_01_SC009_Master\Sfx_LS_EM_01_01_SC009_Master,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.2\Sfx_LS_EM_01_01_SC009_Master.wav,-27.4 ,-18.6 ,"{'max': 96.18900299072266, 'min': 96.18900299072266, 'type': 'oneShot'}",0,0,Sfx_LS_EM_01_01_SC009_Master,0,0,Cutscene_Event_1_2,0,0,Cutscene_Event_1_2,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-43.9 ,-35.9 ,Sfx_LS_EM_06_02_SC001_01,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_2\Cutscene_Event_1_2\Sfx_LS_EM_06_02_SC001_01\Sfx_LS_EM_06_02_SC001_01,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.2\Sfx_LS_EM_06_02_SC001_01.wav,-38.9 ,-30.9 ,"{'max': 20.301895141601562, 'min': 20.301895141601562, 'type': 'oneShot'}",0,0,Sfx_LS_EM_06_02_SC001_01,-8,0,Cutscene_Event_1_2,0,0,Cutscene_Event_1_2,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-29.9 ,-18.6 ,Sfx_LS_EM_06_02_SC001_02,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_2\Cutscene_Event_1_2\Sfx_LS_EM_06_02_SC001_02\Sfx_LS_EM_06_02_SC001_02,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.2\Sfx_LS_EM_06_02_SC001_02.wav,-24.9 ,-13.6 ,"{'max': 124.35098266601562, 'min': 124.35098266601562, 'type': 'oneShot'}",0,0,Sfx_LS_EM_06_02_SC001_02,-8,0,Cutscene_Event_1_2,0,0,Cutscene_Event_1_2,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-24.1 ,-14.8 ,Sfx_LS_EM_06_02_SC001_Master,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_2\Cutscene_Event_1_2\Sfx_LS_EM_06_02_SC001_Master\Sfx_LS_EM_06_02_SC001_Master,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.2\Sfx_LS_EM_06_02_SC001_Master.wav,-27.1 ,-17.8 ,"{'max': 154.70916748046875, 'min': 154.70916748046875, 'type': 'oneShot'}",0,0,Sfx_LS_EM_06_02_SC001_Master,0,0,Cutscene_Event_1_2,0,0,Cutscene_Event_1_2,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-38.9 ,-30.9 ,Sfx_LS_EM_06_02_SC001_Master_01,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_2\Cutscene_Event_1_2\Sfx_LS_EM_06_02_SC001_Master_01\Sfx_LS_EM_06_02_SC001_Master_01,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.2\Sfx_LS_EM_06_02_SC001_Master_01.wav,-38.9 ,-30.9 ,"{'max': 20.301895141601562, 'min': 20.301895141601562, 'type': 'oneShot'}",0,0,Sfx_LS_EM_06_02_SC001_Master_01,-3,0,Cutscene_Event_1_2,0,0,Cutscene_Event_1_2,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-29.0 ,-19.2 ,Sfx_LS_EM_06_02_SC001_Master_02,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_2\Cutscene_Event_1_2\Sfx_LS_EM_06_02_SC001_Master_02\Sfx_LS_EM_06_02_SC001_Master_02,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.2\Sfx_LS_EM_06_02_SC001_Master_02.wav,-38.0 ,-28.2 ,"{'max': 154.95974731445312, 'min': 154.95974731445312, 'type': 'oneShot'}",0,0,Sfx_LS_EM_06_02_SC001_Master_02,6,0,Cutscene_Event_1_2,0,0,Cutscene_Event_1_2,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-40.3 ,-30.1 ,Sfx_LS_EM_06_02_SC002_Master,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_2\Cutscene_Event_1_2\Sfx_LS_EM_06_02_SC002_Master\Sfx_LS_EM_06_02_SC002_Master,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.2\Sfx_LS_EM_06_02_SC002_Master.wav,-37.3 ,-27.1 ,"{'max': 57.51599884033203, 'min': 57.51599884033203, 'type': 'oneShot'}",0,0,Sfx_LS_EM_06_02_SC002_Master,-6,0,Cutscene_Event_1_2,0,0,Cutscene_Event_1_2,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-45.1 ,-36.1 ,Sfx_LS_EM_06_02_SC003_Master,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_2\Cutscene_Event_1_2\Sfx_LS_EM_06_02_SC003_Master\Sfx_LS_EM_06_02_SC003_Master,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.2\Sfx_LS_EM_06_02_SC003_Master.wav,-48.1 ,-39.1 ,"{'max': 34.06700134277344, 'min': 34.06700134277344, 'type': 'oneShot'}",0,0,Sfx_LS_EM_06_02_SC003_Master,0,0,Cutscene_Event_1_2,0,0,Cutscene_Event_1_2,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-37.3 ,-30.0 ,Sfx_LS_Socialphoto_Master,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_2\Cutscene_Event_1_2\Sfx_LS_Socialphoto_Master\Sfx_LS_Socialphoto_Master,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.2\Sfx_LS_Socialphoto_Master.wav,-31.3 ,-24.0 ,"{'max': 16.52775001525879, 'min': 16.52775001525879, 'type': 'oneShot'}",0,0,Sfx_LS_Socialphoto_Master,-9,0,Cutscene_Event_1_2,0,0,Cutscene_Event_1_2,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-34.3 ,-24.0 ,Sfx_EM_05_02_AromatherapyBottle_Master,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_3\Cutscene_Event_1_3\Sfx_EM_05_02_AromatherapyBottle_Master\Sfx_EM_05_02_AromatherapyBottle_Master,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.3\Sfx_EM_05_02_AromatherapyBottle_Master.wav,-37.3 ,-27.0 ,"{'max': 16.11604118347168, 'min': 16.11604118347168, 'type': 'oneShot'}",0,0,Sfx_EM_05_02_AromatherapyBottle_Master,0,0,Cutscene_Event_1_3,0,0,Cutscene_Event_1_3,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-16.8 ,-12.0 ,Sfx_EM_08_03_FallintoDollRoom_Master,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_3\Cutscene_Event_1_3\Sfx_EM_08_03_FallintoDollRoom_Master\Sfx_EM_08_03_FallintoDollRoom_Master,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.3\Sfx_EM_08_03_FallintoDollRoom_Master.wav,-13.8 ,-9.0 ,"{'max': 6.300000190734863, 'min': 6.300000190734863, 'type': 'oneShot'}",0,0,Sfx_EM_08_03_FallintoDollRoom_Master,-6,0,Cutscene_Event_1_3,0,0,Cutscene_Event_1_3,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-25.6 ,-20.0 ,Sfx_LS_EM_08_03_Openthedoor_L,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_3\Cutscene_Event_1_3\Sfx_LS_EM_08_03_Openthedoor_L\Sfx_LS_EM_08_03_Openthedoor_L,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.3\Sfx_LS_EM_08_03_Openthedoor_L.wav,-28.6 ,-23.0 ,"{'max': 13.066020965576172, 'min': 13.066020965576172, 'type': 'oneShot'}",0,0,Sfx_LS_EM_08_03_Openthedoor_L,0,0,Cutscene_Event_1_3,0,0,Cutscene_Event_1_3,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-24.9 ,-18.7 ,Sfx_LS_EM_08_03_Openthedoor_R,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_3\Cutscene_Event_1_3\Sfx_LS_EM_08_03_Openthedoor_R\Sfx_LS_EM_08_03_Openthedoor_R,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.3\Sfx_LS_EM_08_03_Openthedoor_R.wav,-27.9 ,-21.7 ,"{'max': 13.475375175476074, 'min': 13.475375175476074, 'type': 'oneShot'}",0,0,Sfx_LS_EM_08_03_Openthedoor_R,0,0,Cutscene_Event_1_3,0,0,Cutscene_Event_1_3,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-27.7 ,-18.6 ,Sfx_LS_EM_08_03_SC001_Master,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_3\Cutscene_Event_1_3\Sfx_LS_EM_08_03_SC001_Master\Sfx_LS_EM_08_03_SC001_Master,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.3\Sfx_LS_EM_08_03_SC001_Master.wav,-30.7 ,-21.6 ,"{'max': 20.899999618530273, 'min': 20.899999618530273, 'type': 'oneShot'}",0,0,Sfx_LS_EM_08_03_SC001_Master,0,0,Cutscene_Event_1_3,0,0,Cutscene_Event_1_3,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-36.0 ,-25.6 ,Sfx_LS_EM_08_03_SC002_Master,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_3\Cutscene_Event_1_3\Sfx_LS_EM_08_03_SC002_Master\Sfx_LS_EM_08_03_SC002_Master,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.3\Sfx_LS_EM_08_03_SC002_Master.wav,-39.0 ,-28.6 ,"{'max': 82.5, 'min': 82.5, 'type': 'oneShot'}",0,0,Sfx_LS_EM_08_03_SC002_Master,0,0,Cutscene_Event_1_3,0,0,Cutscene_Event_1_3,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-24.4 ,-15.3 ,Sfx_LS_EM_08_03_SC003_Master,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_3\Cutscene_Event_1_3\Sfx_LS_EM_08_03_SC003_Master\Sfx_LS_EM_08_03_SC003_Master,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.3\Sfx_LS_EM_08_03_SC003_Master.wav,-21.4 ,-12.3 ,"{'max': 112.80500030517578, 'min': 112.80500030517578, 'type': 'oneShot'}",0,0,Sfx_LS_EM_08_03_SC003_Master,-6,0,Cutscene_Event_1_3,0,0,Cutscene_Event_1_3,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-27.1 ,-15.5 ,Sfx_LS_EM_08_03_SC004_Master,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_3\Cutscene_Event_1_3\Sfx_LS_EM_08_03_SC004_Master\Sfx_LS_EM_08_03_SC004_Master,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.3\Sfx_LS_EM_08_03_SC004_Master.wav,-21.1 ,-9.5 ,"{'max': 79.20001983642578, 'min': 79.20001983642578, 'type': 'oneShot'}",0,0,Sfx_LS_EM_08_03_SC004_Master,-9,0,Cutscene_Event_1_3,0,0,Cutscene_Event_1_3,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-33.4 ,-22.4 ,Sfx_LS_EM_13_03_SC001_Master,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_4\Cutscene_Event_1_4\Sfx_LS_EM_13_03_SC001_Master\Sfx_LS_EM_13_03_SC001_Master,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.4\Sfx_LS_EM_13_03_SC001_Master.wav,-35.4 ,-24.4 ,"{'max': 37.73293685913086, 'min': 37.73293685913086, 'type': 'oneShot'}",0,0,Sfx_LS_EM_13_03_SC001_Master,-1,0,Cutscene_Event_1_4,0,0,Cutscene_Event_1_4,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-31.5 ,-24.1 ,Sfx_LS_EM_13_03_SC002_Master,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_1_4\Cutscene_Event_1_4\Sfx_LS_EM_13_03_SC002_Master\Sfx_LS_EM_13_03_SC002_Master,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Event\1.4\Sfx_LS_EM_13_03_SC002_Master.wav,-33.5 ,-26.1 ,"{'max': 29.47110366821289, 'min': 29.47110366821289, 'type': 'oneShot'}",0,0,Sfx_LS_EM_13_03_SC002_Master,-1,0,Cutscene_Event_1_4,0,0,Cutscene_Event_1_4,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
